game_name,game_year,genre,GenerationCatergory
Spec Ops: Ranger Elite,2001,Shooter,Milienum
Ford Racing,2001,Racing,Milienum
Rocket Power: Team Rocket Rescue,2001,Sports,Milienum
Tony Hawk's Pro Skater 3,2001,Sports,Milienum
Amped: Freestyle Snowboarding,2001,Sports,Milienum
Motocross Mania,2001,Racing,Milienum
Conker's Bad Fur Day,2001,Platform,Milienum
Maximo: Ghosts to Glory,2001,Platform,Milienum
Tony Hawk's Pro Skater 2,2001,Sports,Milienum
Legends of Wrestling,2001,Fighting,Milienum
Zone of the Enders,2001,Shooter,Milienum
Capcom vs. SNK 2: Mark of the Millennium 2001,2001,Fighting,Milienum
Jampack Summer 2001,2001,Misc,Milienum
Burnout,2001,Racing,Milienum
Yu-Gi-Oh! Dungeon Dice Monsters,2001,Misc,Milienum
Tiger Woods PGA Tour 2001,2001,Sports,Milienum
Oddworld: Munch's Oddysee,2001,Platform,Milienum
Shaun Palmer's Pro Snowboarder,2001,Sports,Milienum
X-Men: Mutant Academy 2,2001,Fighting,Milienum
Jampack Winter 2001,2001,Misc,Milienum
Star Wars: Obi-Wan,2001,Action,Milienum
F-14 Tomcat,2001,Action,Milienum
SplashDown,2001,Racing,Milienum
Advance Wars,2001,Strategy,Milienum
Darkstone,2001,Role-Playing,Milienum
Tony Hawk's Pro Skater 2x,2001,Sports,Milienum
FIFA Soccer 2002,2001,Sports,Milienum
Super Robot Taisen α Gaiden,2001,Strategy,Milienum
Madden NFL 2002,2001,Sports,Milienum
Spider-Man: Mysterio's Menace,2001,Action,Milienum
Wave Race: Blue Storm,2001,Racing,Milienum
Rayman Arena,2001,Racing,Milienum
Half-Life,2001,Shooter,Milienum
NASCAR Heat 2002,2001,Racing,Milienum
Jampack Fall 2001,2001,Misc,Milienum
Blood Wake,2001,Shooter,Milienum
NHL Hitz 20-02,2001,Sports,Milienum
"Monsters, Inc. Scream Team",2001,Platform,Milienum
Knockout Kings 2001,2001,Fighting,Milienum
All-Star Baseball 2002,2001,Sports,Milienum
Hamtaro: Ham-Hams Unite!,2001,Role-Playing,Milienum
Soldier of Fortune: Gold Edition,2001,Shooter,Milienum
MX 2002 Featuring Ricky Carmichael,2001,Racing,Milienum
Soul Reaver 2,2001,Action,Milienum
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,2001,Shooter,Milienum
Extermination,2001,Action,Milienum
Batman: Vengeance,2001,Adventure,Milienum
SpongeBob SquarePants: SuperSponge,2001,Action,Milienum
SSX Tricky,2001,Sports,Milienum
Mat Hoffman's Pro BMX,2001,Sports,Milienum
Time Crisis II,2001,Shooter,Milienum
Oni,2001,Action,Milienum
Final Fantasy Chronicles,2001,Role-Playing,Milienum
Syphon Filter 3,2001,Shooter,Milienum
NBA Live 2002,2001,Sports,Milienum
Pac-Man Fever,2001,Misc,Milienum
Blue's Clues: Blue's Big Musical,2001,Misc,Milienum
The Mummy Returns,2001,Action,Milienum
Tactics Ogre: The Knight of Lodis,2001,Role-Playing,Milienum
Rayman Advance,2001,Platform,Milienum
One Piece: Grand Battle!,2001,Fighting,Milienum
Crazy Taxi,2001,Racing,Milienum
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,2001,Misc,Milienum
Midnight Club: Street Racing,2001,Racing,Milienum
ICO,2001,Action,Milienum
Iridion 3D,2001,Shooter,Milienum
Kessen II,2001,Strategy,Milienum
Scooby-Doo,2001,Platform,Milienum
Rugrats: Castle Capers,2001,Action,Milienum
World Soccer Winning Eleven 5 Final Evolution,2001,Sports,Milienum
Tekken Advance,2001,Fighting,Milienum
Army Men World War: Final Front,2001,Action,Milienum
Madden NFL 2002,2001,Sports,Milienum
Spec Ops: Covert Assault,2001,Shooter,Milienum
MLB 2002,2001,Sports,Milienum
Mobile Suit Gundam: Zeonic Front,2001,Simulation,Milienum
Mega Man Battle Network,2001,Role-Playing,Milienum
NASCAR Thunder 2002,2001,Racing,Milienum
Dr. Mario 64,2001,Puzzle,Milienum
Mega Man X6,2001,Action,Milienum
Jimmy Neutron: Boy Genius,2001,Platform,Milienum
Star Wars Starfighter: Special Edition,2001,Simulation,Milienum
Dexter's Laboratory Deesaster Strikes,2001,Adventure,Milienum
Scooby-Doo and the Cyber Chase,2001,Adventure,Milienum
Armored Core 2: Another Age,2001,Simulation,Milienum
Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),2001,Misc,Milienum
Disney's Tarzan Untamed,2001,Platform,Milienum
NFL GameDay 2002,2001,Sports,Milienum
18 Wheeler: American Pro Trucker,2001,Racing,Milienum
Rocket Power: Dream Scheme,2001,Action,Milienum
NBA Live 2002,2001,Sports,Milienum
Tear Ring Saga Yutona Eiyuu Senki,2001,Role-Playing,Milienum
From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,2001,Role-Playing,Milienum
NFL GameDay 2002,2001,Sports,Milienum
ESPN X Games Skateboarding,2001,Sports,Milienum
Monster Rancher 3,2001,Simulation,Milienum
Okage: Shadow King,2001,Role-Playing,Milienum
World's Scariest Police Chases,2001,Racing,Milienum
Shaun Palmer's Pro Snowboarder,2001,Sports,Milienum
Super Robot Taisen A,2001,Strategy,Milienum
Arctic Thunder,2001,Racing,Milienum
Shrek,2001,Platform,Milienum
Bloody Roar 3,2001,Fighting,Milienum
From TV Animation One Piece: Tobidase Kaizokudan!,2001,Role-Playing,Milienum
Thunderstrike: Operation Phoenix,2001,Simulation,Milienum
MXRider,2001,Racing,Milienum
Klonoa 2: Lunatea's Veil,2001,Platform,Milienum
NASCAR Thunder 2002,2001,Racing,Milienum
Cool Boarders 2001,2001,Sports,Milienum
GT Advance Championship Racing,2001,Racing,Milienum
Sakura Wars 3: Paris wa Moeteiru ka,2001,Adventure,Milienum
Kinetica,2001,Racing,Milienum
Fortress,2001,Action,Milienum
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,2001,Simulation,Milienum
Madden NFL 2002,2001,Sports,Milienum
4x4 Evolution,2001,Racing,Milienum
Power Rangers: Time Force,2001,Action,Milienum
KISS Pinball,2001,Action,Milienum
Doubutsu no Mori,2001,Simulation,Milienum
NCAA Final Four 2002,2001,Sports,Milienum
Music Maker,2001,Misc,Milienum
KuruKuru Kururin,2001,Puzzle,Milienum
Hard Hitter Tennis,2001,Sports,Milienum
Jikkyou Powerful Pro Yakyuu 8,2001,Sports,Milienum
Earthworm Jim,2001,Platform,Milienum
Shadow Hearts,2001,Role-Playing,Milienum
X-Men: Reign of Apocalypse,2001,Action,Milienum
Pitfall: The Mayan Adventure,2001,Platform,Milienum
Silent Hill 2: Restless Dreams,2001,Action,Milienum
Bass Strike,2001,Sports,Milienum
Mister Mosquito,2001,Shooter,Milienum
Dave Mirra Freestyle BMX 2,2001,Sports,Milienum
Power Pro Kun Pocket 3,2001,Sports,Milienum
M&M's Blast!,2001,Puzzle,Milienum
Tiny Toon Adventures: Plucky's Big Adventure,2001,Action,Milienum
NHL Hitz 20-02,2001,Sports,Milienum
Dave Mirra Freestyle BMX: Maximum Remix,2001,Sports,Milienum
Wave Rally,2001,Racing,Milienum
NHL 2002,2001,Sports,Milienum
Mat Hoffman's Pro BMX,2001,Sports,Milienum
Magical Vacation,2001,Role-Playing,Milienum
XGIII: Extreme G Racing,2001,Racing,Milienum
Rune: Viking Warlord,2001,Action,Milienum
Batman: Vengeance,2001,Adventure,Milienum
Legaia 2: Duel Saga,2001,Role-Playing,Milienum
Formula One 2001,2001,Racing,Milienum
Super Street Fighter II: Turbo Revival,2001,Fighting,Milienum
Exhibition,2001,Misc,Milienum
The Powerpuff Girls: Chemical X-Traction,2001,Action,Milienum
Bomberman Tournament,2001,Puzzle,Milienum
Midway's Greatest Arcade Hits,2001,Misc,Milienum
Final Fantasy II,2001,Role-Playing,Milienum
WRC: World Rally Championship,2001,Racing,Milienum
Jikkyou Powerful Pro Yakyuu 2001,2001,Sports,Milienum
The Simpsons: Road Rage,2001,Racing,Milienum
Azurik: Rise of Perathia,2001,Action,Milienum
4x4 EVO 2,2001,Racing,Milienum
Jeremy McGrath Supercross World,2001,Racing,Milienum
Tom Clancy's Rainbow Six: Rogue Spear,2001,Shooter,Milienum
Airblade,2001,Sports,Milienum
EX Monopoly,2001,Misc,Milienum
Breath of Fire,2001,Role-Playing,Milienum
All-Star Baseball 2002,2001,Sports,Milienum
Lethal Skies Elite Pilot: Team SW,2001,Simulation,Milienum
NFL Quarterback Club 2002,2001,Sports,Milienum
Saltwater Sportfishing,2001,Sports,Milienum
Dark Summit,2001,Sports,Milienum
Cabela's Big Game Hunter: Ultimate Challenge,2001,Sports,Milienum
Quake III: Revolution,2001,Shooter,Milienum
Shadow of Destiny,2001,Adventure,Milienum
Rumble Racing,2001,Racing,Milienum
NHL Hitz 20-02,2001,Sports,Milienum
Final Fight One,2001,Fighting,Milienum
NASCAR Heat 2002,2001,Racing,Milienum
Le Mans 24 Hours,2001,Racing,Milienum
Super Dodge Ball Advance,2001,Sports,Milienum
Dave Mirra Freestyle BMX 2,2001,Sports,Milienum
Power Rangers: Time Force,2001,Action,Milienum
NHL FaceOff 2001,2001,Sports,Milienum
Breath of Fire II,2001,Role-Playing,Milienum
Silent Scope 2: Dark Silhouette,2001,Shooter,Milienum
Dave Mirra Freestyle BMX 2,2001,Sports,Milienum
Frequency,2001,Misc,Milienum
Jackie Chan Adventures: Legend of the Dark Hand,2001,Action,Milienum
Phantasy Star Online Ver. 2,2001,Role-Playing,Milienum
Jurassic Park III: Island Attack,2001,Adventure,Milienum
AirForce Delta Storm,2001,Shooter,Milienum
Fear Effect 2: Retro Helix,2001,Action,Milienum
Test Drive Off-Road Wide Open,2001,Racing,Milienum
Batman: Vengeance,2001,Adventure,Milienum
FIFA Soccer 2002,2001,Sports,Milienum
Disney's Tarzan Untamed,2001,Platform,Milienum
NBA Hoopz,2001,Sports,Milienum
ESPN X Games Skateboarding,2001,Sports,Milienum
LEGO Island 2: The Brickster's Revenge,2001,Adventure,Milienum
Army Men: Sarge's Heroes 2,2001,Shooter,Milienum
Sports Illustrated for Kids: Baseball,2001,Sports,Milienum
Warriors of Might and Magic,2001,Adventure,Milienum
ESPN Final Round Golf 2002,2001,Sports,Milienum
MDK2 Armageddon,2001,Shooter,Milienum
Disney's Atlantis: The Lost Empire,2001,Platform,Milienum
Gallop Racer 2001,2001,Sports,Milienum
NickToons: Racing,2001,Racing,Milienum
Vehicular Combat League presents Motor Mayhem,2001,Racing,Milienum
Star Wars: Super Bombad Racing,2001,Racing,Milienum
The Wild Thornberrys: Chimp Chase,2001,Action,Milienum
The Powerpuff Girls: Chemical X-Traction,2001,Action,Milienum
Jikkyou Powerful Pro Yakyuu Basic-han 2001,2001,Sports,Milienum
Konami Krazy Racers,2001,Racing,Milienum
Mr. Driller 2,2001,Puzzle,Milienum
MX 2002 Featuring Ricky Carmichael,2001,Racing,Milienum
Driven,2001,Racing,Milienum
MTV Music Generator 2,2001,Misc,Milienum
Paris-Dakar Rally,2001,Racing,Milienum
XGIII: Extreme G Racing,2001,Racing,Milienum
FIFA Soccer 2002,2001,Sports,Milienum
NBA ShootOut 2001,2001,Sports,Milienum
F1 2001,2001,Racing,Milienum
Derby Stallion 64,2001,Sports,Milienum
Star Trek: Voyager Elite Force,2001,Shooter,Milienum
Shenmue II,2001,Adventure,Milienum
Toy Story Racer,2001,Racing,Milienum
Dance Dance Revolution (North America),2001,Simulation,Milienum
Mad Dash Racing,2001,Racing,Milienum
MotoGP 2: Ultimate Racing Technology,2001,Racing,Milienum
Pipe Dreams 3D,2001,Puzzle,Milienum
Fatal Frame,2001,Action,Milienum
Casper: Spirit Dimensions,2001,Platform,Milienum
Klonoa: Empire of Dreams,2001,Platform,Milienum
Championship Motocross 2001 featuring Ricky Carmichael,2001,Racing,Milienum
Star Ocean: Blue Sphere,2001,Role-Playing,Milienum
Jonny Moseley Mad Trix,2001,Sports,Milienum
Doom,2001,Shooter,Milienum
Mary-Kate and Ashley: Winners Circle,2001,Action,Milienum
PaRappa The Rapper 2,2001,Misc,Milienum
Fur Fighters: Viggo's Revenge,2001,Action,Milienum
NBA ShootOut 2002,2001,Sports,Milienum
Barbie Explorer,2001,Platform,Milienum
Space Venus starring Morning Musume,2001,Misc,Milienum
World Tour Soccer 2002,2001,Sports,Milienum
Vampire Night,2001,Shooter,Milienum
Mary-Kate and Ashley: Crush Course,2001,Action,Milienum
Backyard Soccer,2001,Sports,Milienum
Castlevania Chronicles,2001,Platform,Milienum
NBA Hoopz,2001,Sports,Milienum
Army Men: Green Rogue,2001,Action,Milienum
Winning Post 5,2001,Sports,Milienum
Fire ProWrestling,2001,Fighting,Milienum
MX 2002 Featuring Ricky Carmichael,2001,Racing,Milienum
LEGO Racers 2,2001,Racing,Milienum
Portal Runner,2001,Platform,Milienum
City Crisis,2001,Simulation,Milienum
Snood,2001,Puzzle,Milienum
Warriors of Might and Magic,2001,Adventure,Milienum
Disney's Atlantis: The Lost Empire,2001,Platform,Milienum
Capcom vs. SNK 2: Millionaire Fighting 2001,2001,Fighting,Milienum
Guilty Gear X,2001,Fighting,Milienum
Cel Damage,2001,Racing,Milienum
Looney Tunes: Sheep Raider,2001,Platform,Milienum
Sonic Adventure 2,2001,Platform,Milienum
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,2001,Sports,Milienum
Medarot 4: Kabuto / Kuwagata Version,2001,Role-Playing,Milienum
SD Gundam G Generation-F.I.F,2001,Strategy,Milienum
Rugrats: Totally Angelica,2001,Adventure,Milienum
Arctic Thunder,2001,Racing,Milienum
GT Advance 2: Rally Racing,2001,Racing,Milienum
Lady Sia,2001,Platform,Milienum
Martian Gothic: Unification,2001,Adventure,Milienum
Escape From Monkey Island,2001,Adventure,Milienum
Dark Summit,2001,Sports,Milienum
Jade Cocoon 2,2001,Role-Playing,Milienum
Vanishing Point,2001,Racing,Milienum
L'Aigle de Guerre,2001,Strategy,Milienum
Aidyn Chronicles: The First Mage,2001,Role-Playing,Milienum
Army Men World War: Team Assault,2001,Action,Milienum
King's Field: The Ancient City,2001,Role-Playing,Milienum
Universal Studios Theme Parks Adventure,2001,Misc,Milienum
The Land Before Time: Great Valley Racing Adventure,2001,Racing,Milienum
Global Touring Challenge: Africa,2001,Racing,Milienum
Chess,2001,Strategy,Milienum
Forever Kingdom,2001,Role-Playing,Milienum
World Stadium 5,2001,Sports,Milienum
Shin Megami Tensei,2001,Role-Playing,Milienum
Metal Slug X,2001,Shooter,Milienum
Lilie no Atelier: Salburg no Renkinjutsushi 3,2001,Role-Playing,Milienum
Project Eden,2001,Action,Milienum
Dark Angel: Vampire Apocalypse,2001,Role-Playing,Milienum
The Weakest Link,2001,Misc,Milienum
Wizardry: Tale of the Forsaken Land,2001,Role-Playing,Milienum
ChuChu Rocket!,2001,Strategy,Milienum
MetropolisMania,2001,Strategy,Milienum
ESPN NFL Primetime 2002,2001,Sports,Milienum
Gradius Galaxies,2001,Shooter,Milienum
Pinobee: Wings of Adventure,2001,Platform,Milienum
The Legend of Alon D'ar,2001,Role-Playing,Milienum
Pilot ni Narou! 2,2001,Simulation,Milienum
Hidden Invasion,2001,Shooter,Milienum
Boxing Fever,2001,Sports,Milienum
Skydiving Extreme,2001,Sports,Milienum
Sky Gunner,2001,Action,Milienum
Mega Man Xtreme 2,2001,Platform,Milienum
Disney's Donald Duck Advance,2001,Platform,Milienum
ESPN National Hockey Night,2001,Sports,Milienum
Caesars Palace Advance: Millennium Gold Edition,2001,Misc,Milienum
Crazy Taxi 2,2001,Racing,Milienum
The Putter Golf,2001,Sports,Milienum
Army Men: Green Rogue,2001,Action,Milienum
Gambler Densetsu Tetsuya,2001,Adventure,Milienum
Pocky & Rocky with Becky,2001,Shooter,Milienum
Hot Wheels: Burnin' Rubber,2001,Racing,Milienum
Kabuki Warriors,2001,Action,Milienum
F1 2001,2001,Racing,Milienum
Jurassic Park III: Park Builder,2001,Simulation,Milienum
LEGO Bionicle,2001,Platform,Milienum
Mad Maestro!,2001,Misc,Milienum
Densha De Go! 3 Tsuukinhen,2001,Simulation,Milienum
Giants: Citizen Kabuto,2001,Shooter,Milienum
Blast Lacrosse,2001,Sports,Milienum
Kikou Heidan J-Phoenix,2001,Action,Milienum
Dragon Rage,2001,Shooter,Milienum
Zone of the Enders: The Fist of Mars,2001,Role-Playing,Milienum
Men in Black The Series: Crashdown,2001,Shooter,Milienum
Tsugunai: Atonement,2001,Role-Playing,Milienum
NFL Quarterback Club 2002,2001,Sports,Milienum
WTA Tour Tennis,2001,Sports,Milienum
Rez,2001,Shooter,Milienum
Batman: Gotham City Racer,2001,Racing,Milienum
Taiho Shichauzo!,2001,Adventure,Milienum
Yanya Caballista: City Skater,2001,Sports,Milienum
Puyo Pop,2001,Puzzle,Milienum
Stretch Panic,2001,Platform,Milienum
Woody Woodpecker: Escape from Buzz Buzzard Park,2001,Platform,Milienum
BeatMania IIDX 4th Style: New Songs Collection,2001,Simulation,Milienum
Super Bust-A-Move,2001,Puzzle,Milienum
Stunt GP,2001,Racing,Milienum
Capcom vs. SNK: Millennium Fight 2000 Pro,2001,Fighting,Milienum
American Bass Challenge,2001,Sports,Milienum
ESPN Great Outdoor Games Bass 2002,2001,Sports,Milienum
Hoshigami: Ruining Blue Earth,2001,Role-Playing,Milienum
Time Crisis: Project Titan,2001,Shooter,Milienum
Gitaroo Man,2001,Misc,Milienum
Rimo-Cocoron,2001,Action,Milienum
Inspector Gadget: Gadget's Crazy Maze,2001,Puzzle,Milienum
"Roswell Conspiracies: Aliens, Myths & Legends",2001,Action,Milienum
True Love Story 3,2001,Simulation,Milienum
No Rules: Get Phat,2001,Action,Milienum
Maken Shao: Demon Sword,2001,Action,Milienum
High Heat Baseball 2002,2001,Sports,Milienum
WarJetz,2001,Shooter,Milienum
Pajama Sam: You are What You Eat From Your Head to Your Feet,2001,Adventure,Milienum
Denki Blocks!,2001,Puzzle,Milienum
Gundam Battle Online,2001,Action,Milienum
E.T. The Extra-Terrestrial: Interplanetary Mission,2001,Platform,Milienum
Hot Potato!,2001,Action,Milienum
Alienators: Evolution Continues,2001,Action,Milienum
Driven,2001,Racing,Milienum
SD Gundam G Generation: Gather Beat 2,2001,Strategy,Milienum
Monster Guardians,2001,Role-Playing,Milienum
M&Ms Shell Shocked,2001,Action,Milienum
The Flintstones: Big Trouble in Bedrock,2001,Platform,Milienum
Sunny Garcia Surfing,2001,Sports,Milienum
Zoboomafoo: Leapin' Lemurs!,2001,Action,Milienum
Ducati World Racing Challenge,2001,Racing,Milienum
Planet of the Apes,2001,Action,Milienum
ParaParaParadise,2001,Misc,Milienum
DrumMania 7th Mix,2001,Simulation,Milienum
A Ressha de Gyoukou 2001,2001,Simulation,Milienum
Lunatic Dawn Tempest,2001,Role-Playing,Milienum
Prehistorik Man,2001,Platform,Milienum
Dance Dance Revolution Extra Mix,2001,Simulation,Milienum
Car Battler Joe,2001,Role-Playing,Milienum
Tiny Toon Adventures: Wacky Stackers,2001,Puzzle,Milienum
Robopon 2: Cross Version,2001,Role-Playing,Milienum
Digimon Rumble Arena,2001,Fighting,Milienum
One Piece Mansion,2001,Action,Milienum
Robopon 2: Ring Version,2001,Role-Playing,Milienum
Kao the Kangaroo,2001,Platform,Milienum
Razor Freestyle Scooter,2001,Sports,Milienum
E.T. The Extra-Terrestrial,2001,Action,Milienum
Planet Monsters,2001,Action,Milienum
Grand Theft Auto: Vice City,2002,Action,Milienum
Pokemon Ruby/Pokemon Sapphire,2002,Role-Playing,Milienum
Medal of Honor: Frontline,2002,Shooter,Milienum
Kingdom Hearts,2002,Role-Playing,Milienum
Super Mario Sunshine,2002,Platform,Milienum
The Lord of the Rings: The Two Towers,2002,Action,Milienum
The Legend of Zelda: The Wind Waker,2002,Action,Milienum
Spider-Man: The Movie,2002,Action,Milienum
Madden NFL 2003,2002,Sports,Milienum
Tony Hawk's Pro Skater 4,2002,Sports,Milienum
SOCOM: U.S. Navy SEALs,2002,Shooter,Milienum
The Getaway,2002,Action,Milienum
Tekken 4,2002,Fighting,Milienum
FIFA Soccer 2003,2002,Sports,Milienum
James Bond 007: Nightfire,2002,Shooter,Milienum
Ratchet & Clank,2002,Platform,Milienum
Dragon Ball Z: Budokai,2002,Fighting,Milienum
Tom Clancy's Splinter Cell,2002,Action,Milienum
WWE SmackDown! Shut Your Mouth,2002,Sports,Milienum
World Soccer Winning Eleven 6 International,2002,Sports,Milienum
Hitman 2: Silent Assassin,2002,Action,Milienum
Super Mario World 2: Yoshi's Island,2002,Platform,Milienum
The Elder Scrolls III: Morrowind,2002,Role-Playing,Milienum
WWE SmackDown! vs. Raw,2002,Fighting,Milienum
Metroid Prime,2002,Shooter,Milienum
The Legend of Zelda: A Link to the Past,2002,Action,Milienum
Harry Potter and the Chamber of Secrets,2002,Action,Milienum
Mortal Kombat: Deadly Alliance,2002,Fighting,Milienum
Mario Party 4,2002,Misc,Milienum
Kirby: Nightmare in Dream Land,2002,Platform,Milienum
Onimusha 2: Samurai's Destiny,2002,Adventure,Milienum
ATV Offroad Fury 2,2002,Racing,Milienum
Need for Speed: Hot Pursuit 2,2002,Racing,Milienum
Scooby-Doo! Night of 100 Frights,2002,Platform,Milienum
Project Gotham Racing (JP weekly sales),2002,Action,Milienum
Tetris Worlds,2002,Puzzle,Milienum
Spec Ops: Airborne Commando,2002,Shooter,Milienum
Sonic Mega Collection,2002,Misc,Milienum
Harry Potter and the Chamber of Secrets,2002,Action,Milienum
Harry Potter and the Chamber of Secrets,2002,Action,Milienum
Spyro: Enter the Dragonfly,2002,Platform,Milienum
Tom Clancy's Ghost Recon,2002,Shooter,Milienum
Star Fox Adventures,2002,Adventure,Milienum
Virtua Fighter 4,2002,Fighting,Milienum
Sonic Advance 2,2002,Platform,Milienum
Tom Clancy's Ghost Recon,2002,Shooter,Milienum
State of Emergency,2002,Action,Milienum
Xenosaga Episode I: Der Wille zur Macht,2002,Role-Playing,Milienum
Crash Bandicoot: The Huge Adventure,2002,Platform,Milienum
Dragon Ball Z: The Legacy of Goku,2002,Role-Playing,Milienum
Metroid Fusion,2002,Action,Milienum
NBA Live 2003,2002,Sports,Milienum
Tiger Woods PGA Tour 2003,2002,Sports,Milienum
Spyro 2: Season of Flame,2002,Platform,Milienum
Conflict: Desert Storm,2002,Shooter,Milienum
Stuntman,2002,Racing,Milienum
The Simpsons Skateboarding,2002,Sports,Milienum
Super Monkey Ball 2,2002,Puzzle,Milienum
Pac-Man World 2,2002,Action,Milienum
Red Faction II,2002,Shooter,Milienum
Medal of Honor: Frontline,2002,Shooter,Milienum
NCAA Football 2003,2002,Sports,Milienum
Cabela's Big Game Hunter,2002,Sports,Milienum
Resident Evil (Remake),2002,Action,Milienum
